image_id,label,split,num_annot,set_id,video_id,frame_id
set01_V001_0132,"0 0.9165837165360353 0.4206457854995165 0.03368670198585768 0.17910527246439803
",train,1,set01,V001,0132
set01_V001_0133,"0 0.9212549576686886 0.4208216854747569 0.03401226236570043 0.1803015726192023
",train,1,set01,V001,0133
set01_V001_0134,"0 0.926022691176819 0.420996340765537 0.034341063038288766 0.181495383405086
",train,1,set01,V001,0134
set01_V001_0135,"0 0.9308869170604258 0.4211697513718568 0.03467310400362287 0.18268670482204907
",train,1,set01,V001,0135
set01_V001_0136,"0 0.9358476353195094 0.42134191729371634 0.03500838526170274 0.1838755368700917
",train,1,set01,V001,0136
set01_V001_0137,"0 0.94090484595407 0.4215128385311156 0.03534690681252837 0.18506187954921374
",train,1,set01,V001,0137
set01_V001_0138,"0 0.9460585489641069 0.4216127675416635 0.03568866865609959 0.18638522794419748
",train,1,set01,V001,0138
set01_V001_0139,"0 0.9513087443496208 0.4217114518677511 0.036033670792416574 0.18770608697026075
",train,1,set01,V001,0139
set01_V001_0140,"0 0.9566554321106114 0.4218005218042915 0.03638191322147932 0.18904119603757727
",train,1,set01,V001,0140
set01_V001_0141,"0 0.9566554321106114 0.4218005218042915 0.03638191322147932 0.18904119603757727
",train,1,set01,V001,0141
set01_V001_0142,"0 0.9566554321106114 0.4218005218042915 0.03638191322147932 0.18904119603757727
",train,1,set01,V001,0142
set01_V001_0186,"0 0.8154156028554866 0.39469684176109804 0.04023129943362474 0.15641016643220737
",train,1,set01,V001,0186
set01_V001_0187,"0 0.8179373035239692 0.39441951356671884 0.041575464743248164 0.1576055204617699
",train,1,set01,V001,0187
set01_V001_0188,"0 0.8204590041924521 0.3941421853723396 0.04291963005287132 0.15880087449133243
",train,1,set01,V001,0188
set01_V001_0189,"0 0.8229807048609349 0.3938648571779604 0.044263795362494744 0.15999622852089496
",train,1,set01,V001,0189
set01_V001_0190,"0 0.8255024055294176 0.39358752898358124 0.04560796067211825 0.16119158255045746
",train,1,set01,V001,0190
set01_V001_0191,"0 0.8280241061979003 0.393310200789202 0.04695212598174159 0.16238693658001993
",train,1,set01,V001,0191
set01_V001_0192,"0 0.831458995707428 0.3931548802547759 0.047311488334130125 0.1638320430454046
",train,1,set01,V001,0192
set01_V001_0193,"0 0.8348938852169557 0.3929995597203498 0.04767085068651902 0.1652771495107893
",train,1,set01,V001,0193
set01_V001_0194,"0 0.8383287747264835 0.39284423918592376 0.04803021303890756 0.1667222559761741
",train,1,set01,V001,0194
set01_V002_0083,"0 0.9666760229833664 0.37627261369636533 0.044305835746305894 0.1570929857277358
",train,1,set01,V002,0083
set01_V002_0084,"0 0.9685902454283335 0.3761025910158295 0.044086438287154556 0.1580032106953837
",train,1,set01,V002,0084
set01_V002_0085,"0 0.970366194833903 0.3759807472965162 0.043806742479925734 0.15889310168812976
",train,1,set01,V002,0085
set01_V002_0086,"0 0.9720038712000746 0.37590708253842564 0.043466748324619435 0.15976265870597395
",train,1,set01,V002,0086
set01_V002_0087,"0 0.886615665627664 0.3806787221602687 0.039830285148479666 0.15737489719540712
0 0.9735032745268483 0.3758815967415578 0.04306645582123565 0.16061188174891636
",train,2,set01,V002,0087
set01_V002_0088,"0 0.8892451801825803 0.3812825342524597 0.03962056425831193 0.15858252137978918
0 0.9748644048142243 0.3759042899059125 0.04260586496977439 0.1614407708169568
",train,2,set01,V002,0088
set01_V002_0089,"0 0.8918746947374964 0.3818863463446508 0.03941084336814438 0.15979014556417132
0 0.9760872620622024 0.3759751620314899 0.04208497577023565 0.16224932591009544
",train,2,set01,V002,0089
set01_V002_0090,"0 0.8945042092924127 0.38249015843684186 0.03920112247797665 0.16099776974855343
0 0.9771718462707828 0.37609421311828994 0.04150378822261942 0.16303754702833223
",train,2,set01,V002,0090
set01_V002_0091,"0 0.8971337238473288 0.3830939705290329 0.038991401587809095 0.16220539393293554
0 0.9781181574399653 0.3762614431663127 0.04086230232692589 0.16380543417166724
",train,2,set01,V002,0091
set01_V002_0092,"0 0.8997632384022449 0.38375918483335364 0.03878168069764137 0.16387720909619893
0 0.9789261955697501 0.3764768521755581 0.04016051808315453 0.16455298734010035
",train,2,set01,V002,0092
set01_V002_0093,"0 0.902392752957161 0.3844243991376744 0.03857195980747363 0.16554902425946227
0 0.9795959606601372 0.3767404401460261 0.039398435491305867 0.1652802065336316
",train,2,set01,V002,0093
set01_V002_0094,"0 0.9050222675120771 0.3850896134419951 0.038362238917306085 0.16722083942272564
0 0.9801274527111263 0.37705220707771675 0.03857605455137972 0.16598709175226098
",train,2,set01,V002,0094
set01_V002_0095,"0 0.9076517820669935 0.385754827746316 0.03815251802713835 0.16889265458598904
0 0.9805206717227177 0.3774121529706302 0.037693375263376086 0.16667364299598852
",train,2,set01,V002,0095
set01_V002_0096,"0 0.9102812966219096 0.3864200420506367 0.037942797136970796 0.17056446974925243
0 0.9807756176949113 0.3778202778247661 0.03675039762729498 0.16733986026481423
",train,2,set01,V002,0096
set01_V002_0097,"0 0.9124718603473998 0.38620193397407276 0.037942797136970796 0.17046964015074634
0 0.9810106158256163 0.3782765816401249 0.035983772038954955 0.16798574355873808
",train,2,set01,V002,0097
set01_V002_0098,"0 0.91466242407289 0.3859838258975088 0.037942797136970796 0.1703748105522403
0 0.9807225360649799 0.3776707658081378 0.03660633359862349 0.16677411189476393
",train,2,set01,V002,0098
set01_V002_0099,"0 0.9168529877983803 0.3857657178209448 0.037942797136970796 0.1702799809537342
0 0.9805075804585237 0.37706494997615075 0.037375143466651654 0.1655624802307898
",train,2,set01,V002,0099
set01_V002_0100,"0 0.9190435515238704 0.3855476097443809 0.037942797136970796 0.17018515135522816
0 0.980315225373932 0.37645913414416365 0.038189154378409466 0.1643508485668156
",train,2,set01,V002,0100
set01_V002_0101,"0 0.9212341152493606 0.38532950166781693 0.037942797136970796 0.1700903217567221
0 0.9801228702893401 0.37585331831217655 0.0390031652901671 0.16313921690284144
",train,2,set01,V002,0101
set01_V002_0102,"0 0.9234246789748508 0.38511139359125296 0.037942797136970796 0.16999549215821594
0 0.9799305152047485 0.3752475024801895 0.03981717620192474 0.16192758523886727
",train,2,set01,V002,0102
set01_V002_0103,"0 0.9256152427003409 0.384893285514689 0.037942797136970796 0.1699006625597099
0 0.9797381601201569 0.3746416866482024 0.04063118711368237 0.16071595357489307
",train,2,set01,V002,0103
set01_V002_0104,"0 0.9278058064258312 0.384675177438125 0.037942797136970796 0.1698058329612038
0 0.9795458050355652 0.37403587081621525 0.04144519802544018 0.15950432191091893
",train,2,set01,V002,0104
set01_V002_0105,"0 0.9299963701513214 0.3844570693615611 0.037942797136970796 0.16971100336269776
0 0.9826665504525997 0.3758533183121766 0.035633007933945395 0.1631392169028415
",train,2,set01,V002,0105
set01_V002_0106,"0 0.9321869338768116 0.3841915464857441 0.037942797136970796 0.16971100336269776
0 0.9826881839027014 0.3758802434602649 0.035475260835721834 0.16319306719901808
",train,2,set01,V002,0106
set01_V002_0107,"0 0.9827098173528033 0.3759071686083532 0.03531751373749845 0.1632469174951948
",train,1,set01,V002,0107
set01_V002_0108,"0 0.9827314508029054 0.37593409375644155 0.03515976663927489 0.16330076779137137
",train,1,set01,V002,0108
set01_V002_0109,"0 0.982753084253007 0.3759610189045298 0.03500201954105133 0.16335461808754795
0 0.9520979348714121 0.370836858911741 0.034740981990622546 0.1570116642097661
",train,2,set01,V002,0109
set01_V002_0110,"0 0.982774717703109 0.37598794405261815 0.03484427244282778 0.16340846838372466
0 0.9402783883027848 0.37299987745098045 0.034740981990622546 0.16061359998105526
",train,2,set01,V002,0110
set01_V002_0111,"0 0.9827963511532108 0.3760148692007065 0.034686525344604216 0.16346231867990124
0 0.9402783883027848 0.3731809027777778 0.034740981990622546 0.1602515493274605
",train,2,set01,V002,0111
set01_V002_0112,"0 0.9828179846033127 0.37604179434879476 0.034528778246380655 0.16351616897607785
0 0.9402783883027848 0.37336192810457525 0.034740981990622546 0.1598894986738657
",train,2,set01,V002,0112
set01_V002_0113,"0 0.9828396180534146 0.37606871949688314 0.034371031148157274 0.16357001927225454
0 0.9402783883027848 0.3735429534313726 0.034740981990622546 0.15952744802027094
",train,2,set01,V002,0113
set01_V002_0114,"0 0.9828612515035164 0.3760956446449714 0.034213284049933713 0.1636238695684311
0 0.9402783883027848 0.37372397875817 0.034740981990622546 0.15916539736667618
",train,2,set01,V002,0114
set01_V002_0115,"0 0.9828828849536182 0.3761225697930597 0.03405553695171015 0.16367771986460772
0 0.9402783883027848 0.3739050040849674 0.034740981990622546 0.15880334671308138
",train,2,set01,V002,0115
set01_V002_0116,"0 0.9829045184037203 0.3761494949411481 0.03389778985348659 0.1637315701607844
0 0.9402783883027848 0.3740860294117648 0.034740981990622546 0.15844129605948662
",train,2,set01,V002,0116
set01_V002_0117,"0 0.9829261518538219 0.37617642008923635 0.03374004275526304 0.163785420456961
0 0.9402783883027848 0.37426705473856214 0.034740981990622546 0.15807924540589186
",train,2,set01,V002,0117
set01_V002_0118,"0 0.9829477853039239 0.3762033452373246 0.03358229565703965 0.1638392707531376
0 0.9402783883027848 0.37444808006535957 0.034740981990622546 0.15771719475229706
",train,2,set01,V002,0118
set01_V002_0119,"0 0.9829694187540255 0.376230270385413 0.033424548558816096 0.1638931210493143
0 0.9402783883027848 0.37462910539215694 0.034740981990622546 0.1573551440987023
",train,2,set01,V002,0119
set01_V002_0120,"0 0.9829910522041274 0.3762571955335013 0.033266801460592535 0.16394697134549088
0 0.9402783883027848 0.3748101307189543 0.034740981990622546 0.15699309344510753
",train,2,set01,V002,0120
set01_V002_0121,"0 0.9830126856542294 0.37628412068158956 0.033109054362368974 0.16400082164166746
0 0.9402783883027848 0.37499115604575173 0.034740981990622546 0.15663104279151274
",train,2,set01,V002,0121
set01_V002_0122,"0 0.9830343191043313 0.37631104582967795 0.03295130726414541 0.16405467193784418
0 0.9402783883027848 0.37517218137254904 0.034740981990622546 0.15626899213791803
",train,2,set01,V002,0122
set01_V002_0123,"0 0.9830559525544331 0.3763379709777662 0.03279356016592203 0.16410852223402075
",train,1,set01,V002,0123
set01_V002_0124,"0 0.983077586004535 0.3763648961258545 0.03263581306769847 0.16416237253019736
",train,1,set01,V002,0124
set01_V002_0125,"0 0.9830992194546369 0.3763918212739429 0.03247806596947491 0.16421622282637405
",train,1,set01,V002,0125
set01_V003_0151,"0 0.4147149123050154 0.38955001225813574 0.05241975182714809 0.1563102234329912
",train,1,set01,V003,0151
set01_V003_0152,"0 0.4168644987020742 0.38944079271956833 0.052419751827148 0.15680256866958184
",train,1,set01,V003,0152
set01_V003_0153,"0 0.41901408509913307 0.3893315731810008 0.052419751827148 0.1572949139061724
",train,1,set01,V003,0153
set01_V003_0154,"0 0.4211636714961919 0.3892223536424334 0.052419751827148 0.1577872591427629
",train,1,set01,V003,0154
set01_V003_0155,"0 0.4233132578932507 0.3891131341038659 0.052419751827148 0.15827960437935348
",train,1,set01,V003,0155
set01_V003_0156,"0 0.4254628442903095 0.3890039145652985 0.052419751827148 0.1587719496159441
",train,1,set01,V003,0156
set01_V003_0157,"0 0.4276124306873683 0.38889469502673096 0.052419751827148 0.15926429485253463
",train,1,set01,V003,0157
set01_V003_0158,"0 0.4297620170844272 0.38878547548816356 0.052419751827148 0.15975664008912518
",train,1,set01,V003,0158
set01_V003_0159,"0 0.431911603481486 0.38867625594959604 0.052419751827148 0.16024898532571577
",train,1,set01,V003,0159
set01_V003_0160,"0 0.4340611898785448 0.38856703641102863 0.052419751827148 0.16074133056230633
",train,1,set01,V003,0160
set01_V003_0161,"0 0.43538012370207424 0.38856703641102863 0.052419751827148 0.16074133056230633
",train,1,set01,V003,0161
set01_V003_0162,"0 0.43669905752560373 0.38856703641102863 0.052419751827148 0.16074133056230633
",train,1,set01,V003,0162
set01_V003_0163,"0 0.4380179913491331 0.38856703641102863 0.052419751827148 0.16074133056230633
",train,1,set01,V003,0163
set01_V003_0164,"0 0.43933692517266243 0.38856703641102863 0.052419751827148 0.16074133056230633
",train,1,set01,V003,0164
set01_V003_0165,"0 0.4406558589961919 0.38856703641102863 0.05241975182714801 0.16074133056230633
",train,1,set01,V003,0165
set01_V003_0169,"0 0.4530429055228396 0.3866647673499682 0.053479312820835824 0.1760255550254796
",train,1,set01,V003,0169
set01_V003_0170,"0 0.45622617821836836 0.386231454098235 0.05375786744075217 0.1797007693047922
",train,1,set01,V003,0170
set01_V003_0171,"0 0.45944405533944405 0.38581504245191467 0.05404188780926633 0.18331764684951257
",train,1,set01,V003,0171
set01_V003_0172,"0 0.4626965368860663 0.3854155324110072 0.05433137392637821 0.1868761876596407
",train,1,set01,V003,0172
set01_V003_0173,"0 0.46598362285823547 0.38503292397551253 0.054626325792087906 0.19037639173517656
",train,1,set01,V003,0173
set01_V003_0174,"0 0.46930531325595126 0.3846672171454306 0.05492674340639541 0.19381825907612016
",train,1,set01,V003,0174
set01_V003_0175,"0 0.47266160807921404 0.38431841192076144 0.05523262676930063 0.1972017896824715
",train,1,set01,V003,0175
set01_V003_0176,"0 0.4760525073280234 0.3839865083015051 0.05554397588080367 0.20052698355423057
",train,1,set01,V003,0176
set01_V003_0177,"0 0.4794780110023795 0.3836715062876616 0.05586079074090442 0.2037938406913974
",train,1,set01,V003,0177
set01_V003_0178,"0 0.4829381191022824 0.38337340587923097 0.05618307134960299 0.2070023610939719
",train,1,set01,V003,0178
set01_V003_0179,"0 0.48643283162773215 0.38309220707621294 0.05651081770689928 0.21015254476195414
",train,1,set01,V003,0179
set01_V003_0180,"0 0.4899621485787286 0.3828279098786079 0.05684402981279338 0.21324439169534415
",train,1,set01,V003,0180
set01_V003_0181,"0 0.49352606995527176 0.38258051428641554 0.0571827076672852 0.2162779018941419
",train,1,set01,V003,0181
set01_V003_0182,"0 0.4971245957573617 0.38235002029963605 0.057526851270374824 0.21925307535834737
",train,1,set01,V003,0182
set01_V003_0183,"0 0.5007577259849985 0.3821364279182694 0.05787646062206227 0.22216991208796058
",train,1,set01,V003,0183
set01_V003_0184,"0 0.504425460638182 0.3819397371423154 0.05823153572234743 0.2250284120829815
",train,1,set01,V003,0184
set01_V003_0185,"0 0.5081277997169121 0.38175994797177437 0.0585920765712304 0.22782857534341025
",train,1,set01,V003,0185
set01_V003_0186,"0 0.5118647432211892 0.38159706040664604 0.058958083168711095 0.23057040186924657
",train,1,set01,V003,0186
set01_V004_0000,"0 0.6023724654970554 0.48674260566711613 0.10373944511459587 0.3120225170888621
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0000
set01_V004_0001,"0 0.6023724654970554 0.48674260566711613 0.10373944511459587 0.3120225170888621
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0001
set01_V004_0002,"0 0.6023724654970554 0.48674260566711613 0.10373944511459587 0.3120225170888621
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0002
set01_V004_0003,"0 0.6031077596147024 0.48723280174554756 0.10373944511459587 0.3120225170888621
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0003
set01_V004_0004,"0 0.6038430537323495 0.4877229978239789 0.10373944511459587 0.31202251708886203
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0004
set01_V004_0005,"0 0.6045783478499965 0.4882131939024103 0.10373944511459587 0.31202251708886203
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0005
set01_V004_0006,"0 0.6053136419676436 0.4887033899808416 0.10373944511459587 0.312022517088862
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0006
set01_V004_0007,"0 0.6060489360852906 0.48919358605927304 0.10373944511459587 0.312022517088862
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0007
set01_V004_0008,"0 0.6067842302029377 0.48968378213770436 0.10373944511459587 0.31202251708886203
0 0.33793444662243666 0.5123002110977082 0.05790108564535586 0.19782870928829924
",train,2,set01,V004,0008
set01_V004_0009,"0 0.6075195243205848 0.4901739782161358 0.10373944511459587 0.31202251708886203
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0009
set01_V004_0010,"0 0.6082548184382318 0.49066417429456716 0.10373944511459587 0.31202251708886203
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0010
set01_V004_0011,"0 0.6089901125558789 0.4911543703729985 0.10373944511459587 0.312022517088862
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0011
set01_V004_0012,"0 0.609725406673526 0.4916445664514299 0.10373944511459587 0.312022517088862
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0012
set01_V004_0013,"0 0.610460700791173 0.49213476252986116 0.10373944511459587 0.3120225170888619
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0013
set01_V004_0014,"0 0.6111959949088202 0.4926249586082926 0.10373944511459587 0.3120225170888619
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0014
set01_V004_0015,"0 0.6119312890264671 0.493115154686724 0.10373944511459587 0.312022517088862
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0015
set01_V004_0016,"0 0.6126665831441143 0.4936053507651554 0.10373944511459587 0.312022517088862
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0016
set01_V004_0017,"0 0.6134018772617612 0.49409554684358675 0.10373944511459597 0.31202251708886203
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0017
set01_V004_0018,"0 0.6141371713794084 0.4945857429220181 0.10373944511459597 0.31202251708886203
0 0.3379344466224367 0.5123002110977082 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0018
set01_V004_0019,"0 0.6148724654970553 0.4950759390004495 0.10373944511459587 0.312022517088862
0 0.33793444662243677 0.5123002110977082 0.05790108564535595 0.19782870928829924
",train,2,set01,V004,0019
set01_V004_0020,"0 0.6156077596147025 0.49556613507888087 0.10373944511459593 0.312022517088862
0 0.3379344466224367 0.5123002110977082 0.057901085645355926 0.1978287092882992
",train,2,set01,V004,0020
set01_V004_0021,"0 0.6177795691086297 0.49548379514652674 0.10441546316581524 0.31282285531824294
0 0.33895977834740654 0.5118177020506635 0.0579010856453559 0.19782870928829924
",train,2,set01,V004,0021
set01_V004_0022,"0 0.619951378602557 0.4954014552141726 0.10509148121703449 0.31362319354762397
0 0.33998511007237636 0.5113351930036188 0.05790108564535595 0.19782870928829924
",train,2,set01,V004,0022
set01_V004_0023,"0 0.6221231880964843 0.4953191152818185 0.10576749926825375 0.314423531777005
0 0.3410104417973463 0.5108526839565742 0.05790108564535595 0.19782870928829924
",train,2,set01,V004,0023
set01_V004_0024,"0 0.6242949975904115 0.4952367753494643 0.10644351731947302 0.315223870006386
0 0.34203577352231607 0.5103701749095296 0.05790108564535595 0.19782870928829924
",train,2,set01,V004,0024
set01_V004_0025,"0 0.6264668070843387 0.4951544354171102 0.10711953537069228 0.31602420823576705
0 0.3430611052472859 0.509887665862485 0.05790108564535595 0.19782870928829924
",train,2,set01,V004,0025
set01_V004_0026,"0 0.6286386165782659 0.49507209548475606 0.10779555342191155 0.31682454646514807
0 0.3440864369722558 0.5094051568154403 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0026
set01_V004_0027,"0 0.6308104260721932 0.49498975555240193 0.1084715714731309 0.31762488469452904
0 0.3451117686972256 0.5089226477683957 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0027
set01_V004_0028,"0 0.6329822355661204 0.49490741562004786 0.10914758952435016 0.31842522292391007
0 0.3461371004221954 0.5084401387213511 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0028
set01_V004_0029,"0 0.6351540450600477 0.49482507568769374 0.10982360757556942 0.3192255611532911
0 0.34716243214716525 0.5079576296743065 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0029
set01_V004_0030,"0 0.637325854553975 0.49474273575533967 0.11049962562678868 0.32002589938267223
0 0.3481877638721351 0.5074751206272619 0.05790108564535595 0.1978287092882993
",train,2,set01,V004,0030
set01_V004_0031,"0 0.6394976640479021 0.49466039582298543 0.11117564367800795 0.32082623761205314
0 0.34921309559710495 0.5069926115802172 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0031
set01_V004_0032,"0 0.6416694735418296 0.4945780558906313 0.1118516617292273 0.32162657584143417
0 0.35023842732207483 0.5065101025331725 0.05790108564535599 0.1978287092882993
",train,2,set01,V004,0032
set01_V004_0033,"0 0.6438412830357567 0.4944957159582772 0.11252767978044656 0.32242691407081514
0 0.35126375904704465 0.5060275934861279 0.05790108564535595 0.19782870928829918
",train,2,set01,V004,0033
set01_V004_0034,"0 0.646013092529684 0.49441337602592306 0.11320369783166583 0.32322725230019617
0 0.3522890907720145 0.5055450844390833 0.05790108564535595 0.1978287092882993
",train,2,set01,V004,0034
set01_V004_0035,"0 0.6481849020236111 0.49433103609356893 0.11387971588288509 0.3240275905295772
0 0.35331442249698436 0.5050625753920386 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0035
set01_V004_0036,"0 0.6503567115175385 0.4942486961612149 0.11455573393410434 0.32482792875895833
0 0.3543397542219542 0.504580066344994 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0036
set01_V004_0037,"0 0.6525285210114656 0.4941663562288607 0.11523175198532361 0.32562826698833924
0 0.355365085946924 0.5040975572979494 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0037
set01_V004_0038,"0 0.6547003305053929 0.49408401629650656 0.11590777003654296 0.32642860521772027
0 0.3563904176718939 0.5036150482509048 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0038
set01_V004_0039,"0 0.6568721399993201 0.49400167636415243 0.11658378808776222 0.3272289434471013
0 0.3574157493968637 0.5031325392038601 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0039
set01_V004_0040,"0 0.6590439494932474 0.4939193364317983 0.11725980613898149 0.32802928167648226
0 0.35844108112183354 0.5026500301568155 0.05790108564535599 0.19782870928829924
",train,2,set01,V004,0040
set01_V004_0041,"0 0.6612157589871747 0.4938369964994442 0.11793582419020075 0.3288296199058633
0 0.3598282946320869 0.5030521210293527 0.05790108564535599 0.19847205468435877
",train,2,set01,V004,0041
set01_V004_0042,"0 0.6633875684811019 0.4937546565670901 0.11861184224142002 0.3296299581352444
0 0.3612155081423402 0.5034542119018899 0.05790108564535599 0.19911540008041825
",train,2,set01,V004,0042
set01_V004_0043,"0 0.6655593779750292 0.49367231663473593 0.11928786029263937 0.3304302963646253
0 0.3626027216525935 0.5038563027744271 0.05790108564535599 0.19975874547647768
",train,2,set01,V004,0043
set01_V004_0044,"0 0.6677311874689563 0.49358997670238186 0.11996387834385863 0.33123063459400637
0 0.36398993516284683 0.5042583936469642 0.05790108564535599 0.20040209087253721
",train,2,set01,V004,0044
set01_V004_0045,"0 0.6699029969628837 0.49350763677002774 0.12063989639507788 0.3320309728233874
0 0.3653771486731001 0.5046604845195015 0.05790108564535599 0.20104543626859683
",train,2,set01,V004,0045
set01_V004_0046,"0 0.6720748064568108 0.4934252968376736 0.12131591444629715 0.3328313110527685
0 0.36676436218335345 0.5050625753920386 0.05790108564535599 0.20168878166465623
",train,2,set01,V004,0046
set01_V004_0047,"0 0.6742466159507381 0.4933429569053195 0.12199193249751641 0.3336316492821494
0 0.3681515756936068 0.5054646662645759 0.05790108564535599 0.2023321270607158
",train,2,set01,V004,0047
set01_V004_0048,"0 0.6764184254446652 0.49326061697296536 0.12266795054873568 0.3344319875115305
0 0.3695387892038601 0.505866757137113 0.05790108564535604 0.20297547245677533
",train,2,set01,V004,0048
set01_V004_0049,"0 0.6785902349385927 0.49317827704061123 0.12334396859995503 0.3352323257409114
0 0.3709260027141134 0.5062688480096502 0.05790108564535599 0.2036188178528348
",train,2,set01,V004,0049
set01_V004_0050,"0 0.6807620444325199 0.49309593710825705 0.1240199866511743 0.33603266397029247
0 0.37231321622436675 0.5066709388821874 0.05790108564535604 0.20426216324889424
",train,2,set01,V004,0050
set01_V004_0051,"0 0.6829338539264471 0.49301359717590293 0.12469600470239356 0.3368330021996735
0 0.37370042973462003 0.5070730297547247 0.05790108564535599 0.20490550864495377
",train,2,set01,V004,0051
set01_V005_0238,"0 0.7505746517922607 0.39321907743797174 0.050473510046358694 0.15630642083934496
",train,1,set01,V005,0238
set01_V005_0239,"0 0.7505746517922607 0.39382266338883776 0.050473510046358694 0.1575135927410771
",train,1,set01,V005,0239
set01_V005_0240,"0 0.7505746517922608 0.3944262493397038 0.05047351004635872 0.15872076464280926
",train,1,set01,V005,0240
set01_V005_0241,"0 0.7513222008118685 0.3939278833266319 0.050473510046358694 0.15872076464280926
",train,1,set01,V005,0241
set01_V005_0242,"0 0.7520697498314765 0.39342951731356013 0.050473510046358694 0.15872076464280926
",train,1,set01,V005,0242
set01_V005_0243,"0 0.7528172988510843 0.3929311513004882 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0243
set01_V005_0244,"0 0.7535648478706922 0.39243278528741626 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0244
set01_V005_0245,"0 0.7543123968903 0.39193441927434436 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0245
set01_V005_0246,"0 0.7550599459099079 0.39143605326127245 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0246
set01_V005_0247,"0 0.7558074949295157 0.39093768724820055 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0247
set01_V005_0248,"0 0.7565550439491235 0.39043932123512864 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0248
set01_V005_0249,"0 0.7573025929687314 0.38994095522205685 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0249
set01_V005_0250,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0250
set01_V005_0251,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0251
set01_V005_0252,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0252
set01_V005_0253,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0253
set01_V005_0254,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0254
set01_V005_0255,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0255
set01_V005_0256,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0256
set01_V005_0257,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0257
set01_V005_0258,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0258
set01_V005_0259,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0259
set01_V005_0260,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,0260
set01_V005_0261,"0 0.7585637331587489 0.3894425892089849 0.051500692387178054 0.15872076464280926
",train,1,set01,V005,0261
set01_V005_0262,"0 0.7590773243291585 0.3894425892089849 0.05252787472799741 0.15872076464280926
",train,1,set01,V005,0262
